#a_id,w_id,product title,amazon_price,walmart_price,average battery life,brand,display resolution,hard disk size,laptop computer type,operating system,processor (cpu) manufacturer,processor count,processor speed,ram size,screen size
a2369,w1561,PROSTAR Clevo N850HK1 15.6” Full HD IPS (1920x1080) Matte Display Gaming Laptop Intel Core i7-7700HQ 8GB DDR4 GTX 1050Ti 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$899.00,$1249.00,,Prostar,1920 x 1080,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2369,w1562,PROSTAR Clevo N850HK1 15.6” Full HD IPS (1920x1080) Matte Display Gaming Laptop Intel Core i7-7700HQ 8GB DDR4 GTX 1050Ti 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$899.00,$1249.00,,Prostar,1920 x 1080,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2369,w1563,PROSTAR Clevo N850HK1 15.6” Full HD IPS (1920x1080) Matte Display Gaming Laptop Intel Core i7-7700HQ 8GB DDR4 GTX 1050Ti 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$899.00,$1249.00,,Prostar,1920 x 1080,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2369,w1564,PROSTAR Clevo N850HK1 15.6” Full HD IPS (1920x1080) Matte Display Gaming Laptop Intel Core i7-7700HQ 8GB DDR4 GTX 1050Ti 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$899.00,$1249.00,,Prostar,1920 x 1080,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2369,w1567,PROSTAR Clevo N850HK1 15.6” Full HD IPS (1920x1080) Matte Display Gaming Laptop Intel Core i7-7700HQ 8GB DDR4 GTX 1050Ti 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$899.00,$1299.00,,Prostar,1920 x 1080,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2369,w1568,PROSTAR Clevo N850HK1 15.6” Full HD IPS (1920x1080) Matte Display Gaming Laptop Intel Core i7-7700HQ 8GB DDR4 GTX 1050Ti 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$899.00,$1299.00,,Prostar,1920 x 1080,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2369,w1569,PROSTAR Clevo N850HK1 15.6” Full HD IPS (1920x1080) Matte Display Gaming Laptop Intel Core i7-7700HQ 8GB DDR4 GTX 1050Ti 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$899.00,$1299.00,,Prostar,1920 x 1080,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2369,w1570,PROSTAR Clevo N850HK1 15.6” Full HD IPS (1920x1080) Matte Display Gaming Laptop Intel Core i7-7700HQ 8GB DDR4 GTX 1050Ti 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$899.00,$1349.00,,Prostar,1920 x 1080,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2369,w1572,PROSTAR Clevo N850HK1 15.6” Full HD IPS (1920x1080) Matte Display Gaming Laptop Intel Core i7-7700HQ 8GB DDR4 GTX 1050Ti 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$899.00,$1399.00,,Prostar,1920 x 1080,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2369,w1573,PROSTAR Clevo N850HK1 15.6” Full HD IPS (1920x1080) Matte Display Gaming Laptop Intel Core i7-7700HQ 8GB DDR4 GTX 1050Ti 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$899.00,$1399.00,,Prostar,1920 x 1080,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2369,w1575,PROSTAR Clevo N850HK1 15.6” Full HD IPS (1920x1080) Matte Display Gaming Laptop Intel Core i7-7700HQ 8GB DDR4 GTX 1050Ti 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$899.00,$1399.00,,Prostar,1920 x 1080,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2369,w1576,PROSTAR Clevo N850HK1 15.6” Full HD IPS (1920x1080) Matte Display Gaming Laptop Intel Core i7-7700HQ 8GB DDR4 GTX 1050Ti 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$899.00,$1399.00,,Prostar,1920 x 1080,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2369,w1581,PROSTAR Clevo N850HK1 15.6” Full HD IPS (1920x1080) Matte Display Gaming Laptop Intel Core i7-7700HQ 8GB DDR4 GTX 1050Ti 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$899.00,$1449.00,,Prostar,1920 x 1080,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2369,w1582,PROSTAR Clevo N850HK1 15.6” Full HD IPS (1920x1080) Matte Display Gaming Laptop Intel Core i7-7700HQ 8GB DDR4 GTX 1050Ti 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$899.00,$1449.00,,Prostar,1920 x 1080,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2369,w1583,PROSTAR Clevo N850HK1 15.6” Full HD IPS (1920x1080) Matte Display Gaming Laptop Intel Core i7-7700HQ 8GB DDR4 GTX 1050Ti 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$899.00,$1449.00,,Prostar,1920 x 1080,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2369,w1602,PROSTAR Clevo N850HK1 15.6” Full HD IPS (1920x1080) Matte Display Gaming Laptop Intel Core i7-7700HQ 8GB DDR4 GTX 1050Ti 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$899.00,$1549.00,,Prostar,1920 x 1080,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2369,w1604,PROSTAR Clevo N850HK1 15.6” Full HD IPS (1920x1080) Matte Display Gaming Laptop Intel Core i7-7700HQ 8GB DDR4 GTX 1050Ti 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$899.00,$1559.00,,Prostar,1920 x 1080,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2386,w2289,2018 HP 15.6 Inch Touchscreen Flagship Notebook Laptop Computer (Quad-Core Pentium N3710 1.6GHz 8GB RAM 128GB SSD Intel HD WiFi HD Webcam Super DVD Burner Windows 10) Black,$469.00,$349.00,,HP,1366x768,128 GB,PC,Windows 10,Intel,4,1.6 GHz,8 GB,15.6in
a2387,w2687,Lenovo ThinkPad P51 Mobile Workstation - Windows 10 Pro - Intel Quad-Core i7-7700HQ 64GB RAM 1TB SSD + 1TB HDD 15.6 FHD IPS 1920x1080 Display NVIDIA Quadro M1200M 4GB Fingerprint Reader,$2499.21,$2099.14,,Lenovo,1920x1080,1 TB,,Windows 10,Intel,4,3.8 GHz,64 GB,15.6in
a2390,w2453,Lenovo ThinkPad E570 Laptop with Intel Core i5-6200U Processor 4GB DDR4 RAM 500GB HDD - 15.6 - Black - 20H5009NUS,$641.99,$777.95,,Lenovo,1366x768 pixels,500 GB,PC,Windows 7,Intel,1,2.3 GHz,4 GB,15in
a2390,w4543,Lenovo ThinkPad E570 Laptop with Intel Core i5-6200U Processor 4GB DDR4 RAM 500GB HDD - 15.6 - Black - 20H5009NUS,$641.99,$688.49,,Lenovo,1366x768 pixels,500 GB,PC,Windows 7,Intel,1,2.3 GHz,4 GB,15in
a2392,w2702,Lenovo Thinkpad E470 i7-7500U NVIDIA GeForce 940MX 8GB RAM 256GB SSD FHD IPS 14 Laptop 20H1004TUS,$1003.53,$570.70,,Lenovo,,256,,Unknown,Intel,2,0 MHz,8 GB,14in
a2397,w2289,Premium 2018 Newest HP 15.6 Inch Flagship Notebook Laptop Computer (AMD EQuad-Core 2-7110 APU 1.8GHz 4GB DDR3 RAM 512GB SSD AMD Radeon R2 WiFi HD Webcam Super DVD Burner Windows 10) Black,$499.00,$349.00,,HP,1366x768,512 GB,PC,Windows 10,AMD,2,1.8 GHz,4 GB,15.6in
a2398,w1077,HP Laptop - 15z touchscreen 15.6-inch (AMD Dual-Core A6-9220 APU AMD Radeon R4 Graphics 16GB RAM 1TB HDD 15.6 HD SVA WLED-backlit touch (1366 x 768) Display Windows 10 Home) Silk Gold,$549.00,$502.95,,HP,1366 x 768,1 TB,,Windows 10,AMD,2,2.5 GHz,16 GB,15.6in
a2398,w1170,HP Laptop - 15z touchscreen 15.6-inch (AMD Dual-Core A6-9220 APU AMD Radeon R4 Graphics 16GB RAM 1TB HDD 15.6 HD SVA WLED-backlit touch (1366 x 768) Display Windows 10 Home) Silk Gold,$549.00,$502.95,,HP,1366 x 768,1 TB,,Windows 10,AMD,2,2.5 GHz,16 GB,15.6in
a2398,w1171,HP Laptop - 15z touchscreen 15.6-inch (AMD Dual-Core A6-9220 APU AMD Radeon R4 Graphics 16GB RAM 1TB HDD 15.6 HD SVA WLED-backlit touch (1366 x 768) Display Windows 10 Home) Silk Gold,$549.00,$502.95,,HP,1366 x 768,1 TB,,Windows 10,AMD,2,2.5 GHz,16 GB,15.6in
a2398,w1198,HP Laptop - 15z touchscreen 15.6-inch (AMD Dual-Core A6-9220 APU AMD Radeon R4 Graphics 16GB RAM 1TB HDD 15.6 HD SVA WLED-backlit touch (1366 x 768) Display Windows 10 Home) Silk Gold,$549.00,$576.45,,HP,1366 x 768,1 TB,,Windows 10,AMD,2,2.5 GHz,16 GB,15.6in
a2398,w1199,HP Laptop - 15z touchscreen 15.6-inch (AMD Dual-Core A6-9220 APU AMD Radeon R4 Graphics 16GB RAM 1TB HDD 15.6 HD SVA WLED-backlit touch (1366 x 768) Display Windows 10 Home) Silk Gold,$549.00,$576.45,,HP,1366 x 768,1 TB,,Windows 10,AMD,2,2.5 GHz,16 GB,15.6in
a2398,w1200,HP Laptop - 15z touchscreen 15.6-inch (AMD Dual-Core A6-9220 APU AMD Radeon R4 Graphics 16GB RAM 1TB HDD 15.6 HD SVA WLED-backlit touch (1366 x 768) Display Windows 10 Home) Silk Gold,$549.00,$576.45,,HP,1366 x 768,1 TB,,Windows 10,AMD,2,2.5 GHz,16 GB,15.6in
a2398,w1201,HP Laptop - 15z touchscreen 15.6-inch (AMD Dual-Core A6-9220 APU AMD Radeon R4 Graphics 16GB RAM 1TB HDD 15.6 HD SVA WLED-backlit touch (1366 x 768) Display Windows 10 Home) Silk Gold,$549.00,$576.45,,HP,1366 x 768,1 TB,,Windows 10,AMD,2,2.5 GHz,16 GB,15.6in
a2398,w1202,HP Laptop - 15z touchscreen 15.6-inch (AMD Dual-Core A6-9220 APU AMD Radeon R4 Graphics 16GB RAM 1TB HDD 15.6 HD SVA WLED-backlit touch (1366 x 768) Display Windows 10 Home) Silk Gold,$549.00,$576.45,,HP,1366 x 768,1 TB,,Windows 10,AMD,2,2.5 GHz,16 GB,15.6in
a2398,w1203,HP Laptop - 15z touchscreen 15.6-inch (AMD Dual-Core A6-9220 APU AMD Radeon R4 Graphics 16GB RAM 1TB HDD 15.6 HD SVA WLED-backlit touch (1366 x 768) Display Windows 10 Home) Silk Gold,$549.00,$576.45,,HP,1366 x 768,1 TB,,Windows 10,AMD,2,2.5 GHz,16 GB,15.6in
a2398,w1223,HP Laptop - 15z touchscreen 15.6-inch (AMD Dual-Core A6-9220 APU AMD Radeon R4 Graphics 16GB RAM 1TB HDD 15.6 HD SVA WLED-backlit touch (1366 x 768) Display Windows 10 Home) Silk Gold,$549.00,$628.95,,HP,1366 x 768,1 TB,,Windows 10,AMD,2,2.5 GHz,16 GB,15.6in
a2398,w1224,HP Laptop - 15z touchscreen 15.6-inch (AMD Dual-Core A6-9220 APU AMD Radeon R4 Graphics 16GB RAM 1TB HDD 15.6 HD SVA WLED-backlit touch (1366 x 768) Display Windows 10 Home) Silk Gold,$549.00,$628.95,,HP,1366 x 768,1 TB,,Windows 10,AMD,2,2.5 GHz,16 GB,15.6in
a2398,w1225,HP Laptop - 15z touchscreen 15.6-inch (AMD Dual-Core A6-9220 APU AMD Radeon R4 Graphics 16GB RAM 1TB HDD 15.6 HD SVA WLED-backlit touch (1366 x 768) Display Windows 10 Home) Silk Gold,$549.00,$628.95,,HP,1366 x 768,1 TB,,Windows 10,AMD,2,2.5 GHz,16 GB,15.6in
a2398,w1231,HP Laptop - 15z touchscreen 15.6-inch (AMD Dual-Core A6-9220 APU AMD Radeon R4 Graphics 16GB RAM 1TB HDD 15.6 HD SVA WLED-backlit touch (1366 x 768) Display Windows 10 Home) Silk Gold,$549.00,$660.45,,HP,1366 x 768,1 TB,,Windows 10,AMD,2,2.5 GHz,16 GB,15.6in
a2398,w1232,HP Laptop - 15z touchscreen 15.6-inch (AMD Dual-Core A6-9220 APU AMD Radeon R4 Graphics 16GB RAM 1TB HDD 15.6 HD SVA WLED-backlit touch (1366 x 768) Display Windows 10 Home) Silk Gold,$549.00,$660.45,,HP,1366 x 768,1 TB,,Windows 10,AMD,2,2.5 GHz,16 GB,15.6in
a2398,w1233,HP Laptop - 15z touchscreen 15.6-inch (AMD Dual-Core A6-9220 APU AMD Radeon R4 Graphics 16GB RAM 1TB HDD 15.6 HD SVA WLED-backlit touch (1366 x 768) Display Windows 10 Home) Silk Gold,$549.00,$660.45,,HP,1366 x 768,1 TB,,Windows 10,AMD,2,2.5 GHz,16 GB,15.6in
a2398,w1255,HP Laptop - 15z touchscreen 15.6-inch (AMD Dual-Core A6-9220 APU AMD Radeon R4 Graphics 16GB RAM 1TB HDD 15.6 HD SVA WLED-backlit touch (1366 x 768) Display Windows 10 Home) Silk Gold,$549.00,$712.95,,HP,1366 x 768,1 TB,,Windows 10,AMD,2,2.5 GHz,16 GB,15.6in
a2398,w1256,HP Laptop - 15z touchscreen 15.6-inch (AMD Dual-Core A6-9220 APU AMD Radeon R4 Graphics 16GB RAM 1TB HDD 15.6 HD SVA WLED-backlit touch (1366 x 768) Display Windows 10 Home) Silk Gold,$549.00,$712.95,,HP,1366 x 768,1 TB,,Windows 10,AMD,2,2.5 GHz,16 GB,15.6in
a2398,w1257,HP Laptop - 15z touchscreen 15.6-inch (AMD Dual-Core A6-9220 APU AMD Radeon R4 Graphics 16GB RAM 1TB HDD 15.6 HD SVA WLED-backlit touch (1366 x 768) Display Windows 10 Home) Silk Gold,$549.00,$712.95,,HP,1366 x 768,1 TB,,Windows 10,AMD,2,2.5 GHz,16 GB,15.6in
a2398,w1316,HP Laptop - 15z touchscreen 15.6-inch (AMD Dual-Core A6-9220 APU AMD Radeon R4 Graphics 16GB RAM 1TB HDD 15.6 HD SVA WLED-backlit touch (1366 x 768) Display Windows 10 Home) Silk Gold,$549.00,$838.95,,HP,1366 x 768,1 TB,,Windows 10,AMD,2,2.5 GHz,16 GB,15.6in
a2398,w1317,HP Laptop - 15z touchscreen 15.6-inch (AMD Dual-Core A6-9220 APU AMD Radeon R4 Graphics 16GB RAM 1TB HDD 15.6 HD SVA WLED-backlit touch (1366 x 768) Display Windows 10 Home) Silk Gold,$549.00,$838.95,,HP,1366 x 768,1 TB,,Windows 10,AMD,2,2.5 GHz,16 GB,15.6in
a2398,w1318,HP Laptop - 15z touchscreen 15.6-inch (AMD Dual-Core A6-9220 APU AMD Radeon R4 Graphics 16GB RAM 1TB HDD 15.6 HD SVA WLED-backlit touch (1366 x 768) Display Windows 10 Home) Silk Gold,$549.00,$838.95,,HP,1366 x 768,1 TB,,Windows 10,AMD,2,2.5 GHz,16 GB,15.6in
a2398,w826,HP Laptop - 15z touchscreen 15.6-inch (AMD Dual-Core A6-9220 APU AMD Radeon R4 Graphics 16GB RAM 1TB HDD 15.6 HD SVA WLED-backlit touch (1366 x 768) Display Windows 10 Home) Silk Gold,$549.00,$418.95,,HP,1366 x 768,1 TB,Touchscreen,Windows 10,AMD,2,2.5 GHz,16 GB,15.6in
a2398,w969,HP Laptop - 15z touchscreen 15.6-inch (AMD Dual-Core A6-9220 APU AMD Radeon R4 Graphics 16GB RAM 1TB HDD 15.6 HD SVA WLED-backlit touch (1366 x 768) Display Windows 10 Home) Silk Gold,$549.00,$418.95,,HP,1366 x 768,1 TB,,Windows 10,AMD,2,2.5 GHz,16 GB,15.6in
a2398,w998,HP Laptop - 15z touchscreen 15.6-inch (AMD Dual-Core A6-9220 APU AMD Radeon R4 Graphics 16GB RAM 1TB HDD 15.6 HD SVA WLED-backlit touch (1366 x 768) Display Windows 10 Home) Silk Gold,$549.00,$418.95,,HP,1366 x 768,1 TB,,Windows 10,AMD,2,2.5 GHz,16 GB,15.6in
a24,w2407,ASUS VivoBook Pro Thin & Light Laptop 17 Full HD  Intel i7-8550U Processor 16GB RAM 256GB SSD + 1TB HDD NVIDIA Gaming GeForce GTX 1050Backlit Keyboard Windows 10 Star Gray N705UD-EH76,$1089.99,$1089.99,,Asus,1920x1080 pixels,256.0,,Windows 10,Intel,4,1.8 GHz,16 GB,17.3in
a240,w2038,Dell i5767-5889GRY Inspiron Pro 17.3 HD+ Laptop (Core i5-7200U 8GB DDR4 1TB Hard Drive Windows 10 Pro) Gray,$689.00,$749.99,,Dell,1600x900 pixels,1000 GB,PC,Windows 10,Intel,2,2.5 GHz,8 GB,17.3in
a240,w2097,Dell i5767-5889GRY Inspiron Pro 17.3 HD+ Laptop (Core i5-7200U 8GB DDR4 1TB Hard Drive Windows 10 Pro) Gray,$689.00,$952.52,,Dell,1600x900 pixels,1000 GB,PC,Windows 10,Intel,2,2.5 GHz,8 GB,17.3in
a240,w2191,Dell i5767-5889GRY Inspiron Pro 17.3 HD+ Laptop (Core i5-7200U 8GB DDR4 1TB Hard Drive Windows 10 Pro) Gray,$689.00,$569.00,,Dell,1600x900 pixels,1000 GB,PC,Windows 10,Intel,2,2.5 GHz,8 GB,17.3in
a2400,w1100,HP Elitebook 745 G4 14 Notebook Windows AMD A8 1.6 GHz 4 GB RAM 500 GB HDD AMD Radeon R5  Silver (1FX54UT#ABA),$837.50,$257.59,11 hours,HP,1366 x 768 pixels,500 GB,PC,Windows 10,Intel,4,1.6 GHz,4 GB,14in
a2400,w1752,HP Elitebook 745 G4 14 Notebook Windows AMD A8 1.6 GHz 4 GB RAM 500 GB HDD AMD Radeon R5  Silver (1FX54UT#ABA),$837.50,$219.99,11 hours,HP,1366 x 768 pixels,500 GB,PC,Windows 10,Intel,4,1.6 GHz,4 GB,14in
a2400,w806,HP Elitebook 745 G4 14 Notebook Windows AMD A8 1.6 GHz 4 GB RAM 500 GB HDD AMD Radeon R5  Silver (1FX54UT#ABA),$837.50,$1580.93,11 hours,HP,1366 x 768 pixels,500 GB,PC,Windows 10,Intel,4,1.6 GHz,4 GB,14in
a2400,w960,HP Elitebook 745 G4 14 Notebook Windows AMD A8 1.6 GHz 4 GB RAM 500 GB HDD AMD Radeon R5  Silver (1FX54UT#ABA),$837.50,$218.41,11 hours,HP,1366 x 768 pixels,500 GB,PC,Windows 10,Intel,4,1.6 GHz,4 GB,14in
a2406,w2141,Acer NX.GMTAA.002;E5-553G-14QY 15.6 Traditional Laptop,$553.56,$599.99,0 h,Acer,1920 x 1080 pixels,128,,Windows 10,Intel,4,2.5 GHz,8 GB,15.6in
a2406,w2481,Acer NX.GMTAA.002;E5-553G-14QY 15.6 Traditional Laptop,$553.56,$595.34,,Acer,1920 x 1080 pixels,128,,Windows 10,Intel,4,2.5 GHz,8 GB,15.6in
a2406,w2634,Acer NX.GMTAA.002;E5-553G-14QY 15.6 Traditional Laptop,$553.56,$487.19,,Acer,1920 x 1080 pixels,128,,Windows 10,Intel,4,2.5 GHz,8 GB,15.6in
a2412,w1304,Dell Inspiron i5368-1214GRY 13.3 FHD Laptop (6th Generation Intel Core i34GM RAM 500 GB HDD) Microsoft Signature Image,$464.77,$1098.00,,Dell,1920X1080 pixels,500 GB,PC,Windows 10,Intel,2,2.3 GHz,4 GB,13.3in
a2412,w280,Dell Inspiron i5368-1214GRY 13.3 FHD Laptop (6th Generation Intel Core i34GM RAM 500 GB HDD) Microsoft Signature Image,$464.77,$629.49,,Dell,1920X1080 pixels,500 GB,PC,Windows 10,Intel,2,2.3 GHz,4 GB,13.3in
a2412,w36,Dell Inspiron i5368-1214GRY 13.3 FHD Laptop (6th Generation Intel Core i34GM RAM 500 GB HDD) Microsoft Signature Image,$464.77,$349.00,,Dell,1920X1080 pixels,500 GB,PC,Windows 10,Intel,2,2.3 GHz,4 GB,13.3in
a2418,w2687,Lenovo ThinkPad P50 Mobile Workstation Laptop - Windows 7 Pro - Intel i7-6700HQ 64GB RAM 2TB SSD 15.6 FHD IPS (1920x1080) Display NVIDIA Quadro M1000M Fingerprint Reader AC Wi-Fi,$2599.14,$2099.14,,Lenovo,1920x1080,2 TB,,Windows 7,Intel,4,3.5 GHz,64 GB,15.6in
a2426,w2951,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook 20FC - Intel Core i5-6300U 256GB SSD 8GB RAM 14 FHD IPS (1920x1080) Display Fingerprint Reader AC WiFiWindows 7 Professional /Win 10 Pro,$1269.99,$1349.14,11 hours,Lenovo,,256 GB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,14in
a2426,w2952,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook 20FC - Intel Core i5-6300U 256GB SSD 8GB RAM 14 FHD IPS (1920x1080) Display Fingerprint Reader AC WiFiWindows 7 Professional /Win 10 Pro,$1269.99,$1349.14,11 hours,Lenovo,,256 GB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,14in
a2426,w2984,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook 20FC - Intel Core i5-6300U 256GB SSD 8GB RAM 14 FHD IPS (1920x1080) Display Fingerprint Reader AC WiFiWindows 7 Professional /Win 10 Pro,$1269.99,$1399.14,11 hours,Lenovo,,256 GB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,14in
a2426,w2985,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook 20FC - Intel Core i5-6300U 256GB SSD 8GB RAM 14 FHD IPS (1920x1080) Display Fingerprint Reader AC WiFiWindows 7 Professional /Win 10 Pro,$1269.99,$1399.14,11 hours,Lenovo,,256 GB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,14in
a2426,w2986,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook 20FC - Intel Core i5-6300U 256GB SSD 8GB RAM 14 FHD IPS (1920x1080) Display Fingerprint Reader AC WiFiWindows 7 Professional /Win 10 Pro,$1269.99,$1399.14,11 hours,Lenovo,,256 GB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,14in
a2426,w3021,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook 20FC - Intel Core i5-6300U 256GB SSD 8GB RAM 14 FHD IPS (1920x1080) Display Fingerprint Reader AC WiFiWindows 7 Professional /Win 10 Pro,$1269.99,$1499.14,11 hours,Lenovo,,256 GB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,14in
a2426,w3022,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook 20FC - Intel Core i5-6300U 256GB SSD 8GB RAM 14 FHD IPS (1920x1080) Display Fingerprint Reader AC WiFiWindows 7 Professional /Win 10 Pro,$1269.99,$1749.14,11 hours,Lenovo,,256 GB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,14in
a2426,w3029,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook 20FC - Intel Core i5-6300U 256GB SSD 8GB RAM 14 FHD IPS (1920x1080) Display Fingerprint Reader AC WiFiWindows 7 Professional /Win 10 Pro,$1269.99,$1799.14,11 hours,Lenovo,,256 GB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,14in
a2426,w3044,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook 20FC - Intel Core i5-6300U 256GB SSD 8GB RAM 14 FHD IPS (1920x1080) Display Fingerprint Reader AC WiFiWindows 7 Professional /Win 10 Pro,$1269.99,$1729.14,11 hours,Lenovo,,256 GB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,14in
a2426,w3045,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook 20FC - Intel Core i5-6300U 256GB SSD 8GB RAM 14 FHD IPS (1920x1080) Display Fingerprint Reader AC WiFiWindows 7 Professional /Win 10 Pro,$1269.99,$1729.14,11 hours,Lenovo,,256 GB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,14in
a2426,w3046,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook 20FC - Intel Core i5-6300U 256GB SSD 8GB RAM 14 FHD IPS (1920x1080) Display Fingerprint Reader AC WiFiWindows 7 Professional /Win 10 Pro,$1269.99,$1729.14,11 hours,Lenovo,,256 GB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,14in
a2426,w3055,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook 20FC - Intel Core i5-6300U 256GB SSD 8GB RAM 14 FHD IPS (1920x1080) Display Fingerprint Reader AC WiFiWindows 7 Professional /Win 10 Pro,$1269.99,$1649.14,11 hours,Lenovo,,256 GB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,14in
a2426,w3056,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook 20FC - Intel Core i5-6300U 256GB SSD 8GB RAM 14 FHD IPS (1920x1080) Display Fingerprint Reader AC WiFiWindows 7 Professional /Win 10 Pro,$1269.99,$1649.14,11 hours,Lenovo,,256 GB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,14in
a2426,w3071,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook 20FC - Intel Core i5-6300U 256GB SSD 8GB RAM 14 FHD IPS (1920x1080) Display Fingerprint Reader AC WiFiWindows 7 Professional /Win 10 Pro,$1269.99,$1849.14,11 hours,Lenovo,,256 GB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,14in
a2426,w3072,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook 20FC - Intel Core i5-6300U 256GB SSD 8GB RAM 14 FHD IPS (1920x1080) Display Fingerprint Reader AC WiFiWindows 7 Professional /Win 10 Pro,$1269.99,$1749.14,11 hours,Lenovo,,256 GB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,14in
a2426,w3073,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook 20FC - Intel Core i5-6300U 256GB SSD 8GB RAM 14 FHD IPS (1920x1080) Display Fingerprint Reader AC WiFiWindows 7 Professional /Win 10 Pro,$1269.99,$1749.14,11 hours,Lenovo,,256 GB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,14in
a2426,w3077,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook 20FC - Intel Core i5-6300U 256GB SSD 8GB RAM 14 FHD IPS (1920x1080) Display Fingerprint Reader AC WiFiWindows 7 Professional /Win 10 Pro,$1269.99,$1779.14,11 hours,Lenovo,,256 GB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,14in
a2426,w3078,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook 20FC - Intel Core i5-6300U 256GB SSD 8GB RAM 14 FHD IPS (1920x1080) Display Fingerprint Reader AC WiFiWindows 7 Professional /Win 10 Pro,$1269.99,$1779.14,11 hours,Lenovo,,256 GB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,14in
